"","scientific_name","datetime","description","place_guess","latitude","longitude","tag_list","common_name","url","image_url","user_login","id","species_guess","iconic_taxon_name","taxon_id","id_please","num_identification_agreements","num_identification_disagreements","observed_on_string","observed_on","time_observed_at","time_zone","positional_accuracy","private_place_guess","geoprivacy","taxon_geoprivacy","coordinates_obscured","positioning_method","positioning_device","out_of_range","user_id","created_at","updated_at","quality_grade","license","sound_url","oauth_application_id","captive_cultivated"
"267","Perca flavescens","2018-06-22 14:41:00 -0300","","French Lake, Geary, NB E2V, Canada",45.766705,-66.5492333333,NA,"Yellow Perch","https://www.inaturalist.org/observations/13772372","https://static.inaturalist.org/photos/20306263/medium.jpeg?1529939985","e-aus-kanada",13772372,"Yellow Perch","Actinopterygii",58627,"false",3,0,"2018/06/22 2:41 PM ADT","2018-06-22","2018-06-22 17:41:00 UTC","Atlantic Time (Canada)",NA,"","","open","false","","","true",198686,"2018-06-25 15:20:41 UTC","2019-02-28 20:18:31 UTC","research","CC-BY-NC",NA,NA,"false"
"268","Ameiurus nebulosus","2018-06-22 15:12:00 -0300","Caught and released by my father.","French Lake, Geary, NB E2V, Canada",45.7666086126,-66.5491640885,NA,"Brown Bullhead","https://www.inaturalist.org/observations/13772370","https://static.inaturalist.org/photos/20306160/medium.jpeg?1529939873","e-aus-kanada",13772370,"Brown Bullhead","Actinopterygii",58654,"false",1,0,"2018/06/22 3:12 PM ADT","2018-06-22","2018-06-22 18:12:00 UTC","Atlantic Time (Canada)",8,"","","","false","","","true",198686,"2018-06-25 15:20:38 UTC","2018-06-26 01:09:14 UTC","research","CC-BY-NC",NA,NA,"false"
"269","Lepomis gibbosus","2018-06-22 15:00:00 -0300","","French Lake, Geary, NB E2V, Canada",45.7669966667,-66.54915,NA,"Pumpkinseed","https://www.inaturalist.org/observations/13772369","https://static.inaturalist.org/photos/20305929/medium.jpeg?1529939566","e-aus-kanada",13772369,"Pumpkinseed","Actinopterygii",49614,"false",1,0,"2018/06/22 3:00 PM ADT","2018-06-22","2018-06-22 18:00:00 UTC","Atlantic Time (Canada)",NA,"","","","false","","","true",198686,"2018-06-25 15:20:38 UTC","2018-06-26 01:09:20 UTC","research","CC-BY-NC",NA,NA,"false"
"270","Micropterus dolomieu","2018-06-16 19:04:00 +0200","","Montréal, QC, Canada",45.4857521,-73.5655313,NA,"Smallmouth Bass","https://www.inaturalist.org/observations/13748467","https://static.inaturalist.org/photos/20257105/medium.jpg?1529865929","julian_wittische",13748467,"Smallmouth Bass","Actinopterygii",49590,"false",1,0,"2018/06/16 7:04 PM CEST","2018-06-16","2018-06-16 17:04:00 UTC","Paris",1521,"","","","false","","","true",10058,"2018-06-24 20:41:09 UTC","2018-06-26 22:50:48 UTC","research","CC-BY-NC-SA",NA,NA,"false"
"271","Lepisosteus osseus","2018-06-02 08:49:50 -0400","","Clarendon, QC, Canada",45.5363403218,-76.5508538112,NA,"Longnose Gar","https://www.inaturalist.org/observations/13741211","https://static.inaturalist.org/photos/20251726/medium.jpeg?1529860780","ottawajoan",13741211,"Longnose Gar","Actinopterygii",58609,"false",1,0,"2018-06-02 8:49:50 AM EDT","2018-06-02","2018-06-02 12:49:50 UTC","Eastern Time (US & Canada)",4128,"","","","false","gps","gps","true",1042168,"2018-06-24 17:19:38 UTC","2018-06-26 22:50:16 UTC","research","CC-BY-NC",NA,2,"false"
"272","Lepomis gibbosus","2018-06-17 00:43:00 +0200","","Canal de Lachine, Montréal, QC, Canada",45.4670137,-73.6063005,NA,"Pumpkinseed","https://www.inaturalist.org/observations/13716010","https://static.inaturalist.org/photos/20206720/medium.jpeg?1529790480","julian_wittische",13716010,"Pumpkinseed","Actinopterygii",49614,"false",2,0,"2018/06/17 12:43 AM CEST","2018-06-17","2018-06-16 22:43:00 UTC","Paris",6282,"","","","false","","","true",10058,"2018-06-23 21:56:17 UTC","2018-06-28 18:09:16 UTC","research","CC-BY-NC-SA",NA,NA,"false"
"273","Esox lucius","2018-06-23 15:30:30 -0300","","La Prairie, La Prairie, QC, CA",45.4160230024,-73.460728434,NA,"Northern Pike","https://www.inaturalist.org/observations/13712406","https://static.inaturalist.org/photos/20201082/medium.jpg?1529784867","alexislifers",13712406,"Northern Pike","Actinopterygii",55387,"false",1,0,"Sat Jun 23 2018 15:30:30 GMT-0400 (GMT-4)","2018-06-23","2018-06-23 18:30:30 UTC","Atlantic Time (Canada)",271,"","","","false","","","true",757801,"2018-06-23 20:14:23 UTC","2018-06-24 04:06:26 UTC","research","CC-BY-NC",NA,3,"false"
"274","Micropterus salmoides","2018-06-23 14:45:26 -0300","","Ottawa River, Papineauville, QC, CA",45.6308381679,-74.9696870708,NA,"Largemouth Bass","https://www.inaturalist.org/observations/13709083","https://static.inaturalist.org/photos/20195826/medium.jpg?1530242443","ernestkeeley",13709083,"Largemouth Bass","Actinopterygii",49587,"false",1,0,"Sat Jun 23 2018 14:45:26 GMT-0400 (GMT-4)","2018-06-23","2018-06-23 17:45:26 UTC","Atlantic Time (Canada)",5,"","","","false","","","true",255738,"2018-06-23 18:45:42 UTC","2018-06-26 22:50:00 UTC","research","",NA,3,"false"
"275","Sander canadensis","2018-06-23 14:21:26 -0300","","Ottawa River, Papineauville, QC, CA",45.6315786252,-74.971705936,NA,"Sauger","https://www.inaturalist.org/observations/13708278","https://static.inaturalist.org/photos/20194452/medium.jpg?1530242508","ernestkeeley",13708278,"Sauger","Actinopterygii",48155,"false",4,1,"Sat Jun 23 2018 14:21:26 GMT-0400 (GMT-4)","2018-06-23","2018-06-23 17:21:26 UTC","Atlantic Time (Canada)",5,"","","","false","","","true",255738,"2018-06-23 18:21:59 UTC","2018-08-12 04:29:50 UTC","research","",NA,3,"false"
"276","Perca flavescens","2018-06-23 13:14:42 -0400","","Ottawa River, Alfred and Plantagenet, ON, CA",45.6286296202,-74.9576164596,NA,"Yellow Perch","https://www.inaturalist.org/observations/13705897","https://static.inaturalist.org/photos/20190293/medium.jpg?1530282193","ernestkeeley",13705897,"Yellow Perch","Actinopterygii",58627,"false",2,0,"Sat Jun 23 2018 13:14:42 GMT-0400 (EDT)","2018-06-23","2018-06-23 17:14:42 UTC","Eastern Time (US & Canada)",5,"","","open","false","","","true",255738,"2018-06-23 17:15:04 UTC","2019-02-28 20:18:35 UTC","research","",NA,3,"false"
"277","Micropterus dolomieu","2018-06-23 12:50:35 -0300","","Ottawa River, Alfred and Plantagenet, ON, CA",45.6271288405,-74.9584772811,NA,"Smallmouth Bass","https://www.inaturalist.org/observations/13704899","https://static.inaturalist.org/photos/20188778/medium.jpg?1530282219","ernestkeeley",13704899,"Smallmouth Bass","Actinopterygii",49590,"false",1,0,"Sat Jun 23 2018 12:50:35 GMT-0400 (GMT-4)","2018-06-23","2018-06-23 15:50:35 UTC","Atlantic Time (Canada)",5,"","","","false","","","true",255738,"2018-06-23 16:50:54 UTC","2018-06-26 10:32:18 UTC","research","",NA,3,"false"
"278","Esox lucius","2018-06-23 10:31:35 -0400","","Ottawa River, Alfred and Plantagenet, ON, CA",45.6288155728,-74.9565516227,NA,"Northern Pike","https://www.inaturalist.org/observations/13699908","https://static.inaturalist.org/photos/20181035/medium.jpg?1534727605","ernestkeeley",13699908,"Northern Pike","Actinopterygii",55387,"false",1,0,"Sat Jun 23 2018 10:31:35 GMT-0400 (EDT)","2018-06-23","2018-06-23 14:31:35 UTC","Eastern Time (US & Canada)",5,"","","","false","","","true",255738,"2018-06-23 14:33:09 UTC","2018-06-24 11:01:45 UTC","research","",NA,3,"false"
"279","Sander canadensis","2018-06-15 14:50:35 -0400","","19 Spent Trail, Westmeath, ON K0J 2L0, Canada",45.8616676331,-76.7825012207,NA,"Sauger","https://www.inaturalist.org/observations/13697243","https://static.inaturalist.org/photos/20177199/medium.jpeg?1529758465","redgarter",13697243,"Sauger","Actinopterygii",48155,"false",2,0,"2018-06-15 2:50:35 PM HAE","2018-06-15","2018-06-15 18:50:35 UTC","Eastern Time (US & Canada)",NA,"","","","false","gps","gps","true",385423,"2018-06-23 12:54:07 UTC","2018-08-12 04:27:44 UTC","research","CC-BY-NC",NA,2,"false"
"280","Hiodon tergisus","2018-06-15 17:54:34 -0400","","508 Greenway Dr, Westmeath, ON K0J 2L0, Canada",45.8594436646,-76.7841644287,NA,"Mooneye","https://www.inaturalist.org/observations/13697237","https://static.inaturalist.org/photos/20177184/medium.jpeg?1529758446","redgarter",13697237,"Mooneye","Actinopterygii",102785,"false",1,0,"2018-06-15 5:54:34 PM HAE","2018-06-15","2018-06-15 21:54:34 UTC","Eastern Time (US & Canada)",NA,"","","","false","gps","gps","true",385423,"2018-06-23 12:53:52 UTC","2018-06-23 13:34:10 UTC","research","CC-BY-NC",NA,2,"false"
"281","Urophycis tenuis","2018-06-22 14:04:00 -0300","ID is just a guess","Groves Point, NS B1Y, Canada",46.2304020384,-60.3429887742,NA,"White Hake","https://www.inaturalist.org/observations/13681480","https://static.inaturalist.org/photos/20150091/medium.jpg?1529703900","jollygoodyellow",13681480,"White Hake","Actinopterygii",233277,"false",1,0,"2018/06/22 2:04 PM ADT","2018-06-22","2018-06-22 17:04:00 UTC","Atlantic Time (Canada)",831,"","","","false","","","",114138,"2018-06-22 21:48:24 UTC","2018-06-24 11:24:44 UTC","research","CC-BY-NC",NA,NA,"false"
"282","Microgadus tomcod","2018-06-21 07:54:05 -0300","","Port Hood, NS B0E 2W0, Canada",46.0787887573,-61.461353302,NA,"Atlantic Tomcod","https://www.inaturalist.org/observations/13680263","https://static.inaturalist.org/photos/20148419/medium.jpeg?1529701987","agbelliveau",13680263,"Atlantic Tomcod","Actinopterygii",105765,"false",2,0,"2018-06-21 7:54:05 AM ADT","2018-06-21","2018-06-21 10:54:05 UTC","Atlantic Time (Canada)",NA,"","","open","false","gps","gps","true",533332,"2018-06-22 21:12:10 UTC","2019-04-07 23:31:13 UTC","research","CC-BY-NC",NA,2,"false"
"283","Semotilus corporalis","2018-06-18 16:46:33 -0400","","Algonquin Provincial Park, , ON, CA",45.91483,-77.583205,NA,"Fallfish","https://www.inaturalist.org/observations/13679514","https://static.inaturalist.org/photos/20146886/medium.jpg?1529700373","henriquep",13679514,"Fallfish","Actinopterygii",112459,"false",1,0,"Mon Jun 18 2018 16:46:33 GMT-0400 (EDT)","2018-06-18","2018-06-18 20:46:33 UTC","Eastern Time (US & Canada)",8,"","","","false","","","true",531266,"2018-06-22 20:45:16 UTC","2018-06-23 03:21:16 UTC","research","",NA,3,"false"
"284","Rhinichthys atratulus","2018-06-21 09:40:00 -0400","","Somerset County, ME, USA",45.4826539087,-70.2740519603,NA,"Blacknose Dace","https://www.inaturalist.org/observations/13669439","https://static.inaturalist.org/photos/20129435/medium.jpeg?1529679456","richardmonteverdense",13669439,"Blacknose Dace","Actinopterygii",58664,"false",2,0,"2018/06/21 9:40 AM EDT","2018-06-21","2018-06-21 13:40:00 UTC","Eastern Time (US & Canada)",31,"","","","false","","","false",386641,"2018-06-22 14:58:13 UTC","2018-06-22 23:22:29 UTC","research","CC-BY-NC",NA,NA,"false"
"285","Salvelinus fontinalis","2018-06-19 17:03:00 -0400","","Somerset County, ME, USA",45.4333206119,-70.2864751502,NA,"Brook Trout","https://www.inaturalist.org/observations/13668112","https://static.inaturalist.org/photos/20127172/medium.jpeg?1529676387","richardmonteverdense",13668112,"Brook Trout","Actinopterygii",49596,"false",0,0,"2018/06/19 5:03 PM EDT","2018-06-19","2018-06-19 21:03:00 UTC","Eastern Time (US & Canada)",99,"","","","false","","","false",386641,"2018-06-22 14:07:02 UTC","2018-08-29 13:52:45 UTC","needs_id","CC-BY-NC",NA,NA,"false"
"286","Salmo salar","2018-06-12 19:12:00 -0400","","Somerset County, US-ME, US",45.4565224053,-70.2302793203,NA,"Atlantic Salmon","https://www.inaturalist.org/observations/13667800","https://static.inaturalist.org/photos/20126672/medium.jpeg?1529675784","richardmonteverdense",13667800,"Atlantic Salmon","Actinopterygii",48648,"false",2,0,"2018/06/12 7:12 PM EDT","2018-06-12","2018-06-12 23:12:00 UTC","Eastern Time (US & Canada)",62,"Somerset County, ME, USA","","obscured","true","","","false",386641,"2018-06-22 13:57:12 UTC","2018-07-05 23:32:14 UTC","research","CC-BY-NC",NA,NA,"false"
"287","Sander vitreus","2018-06-21 11:40:33 -0300","","Île Notre-Dame, Brossard, QC, CA",45.4755897308,-73.5100872629,NA,"Walleye","https://www.inaturalist.org/observations/13640439","https://static.inaturalist.org/photos/20079906/medium.jpg?1534727637","ernestkeeley",13640439,"Walleye","Actinopterygii",48154,"false",1,0,"Thu Jun 21 2018 11:40:33 GMT-0400 (GMT-4)","2018-06-21","2018-06-21 14:40:33 UTC","Atlantic Time (Canada)",5,"","","","false","","","true",255738,"2018-06-21 15:40:47 UTC","2018-06-23 04:24:40 UTC","research","",NA,3,"false"
"288","Micropterus dolomieu","2018-06-21 11:08:21 -0300","","Île Notre-Dame, Brossard, QC, CA",45.4763468681,-73.5104307533,NA,"Smallmouth Bass","https://www.inaturalist.org/observations/13639698","https://static.inaturalist.org/photos/20078633/medium.jpg?1529593712","ernestkeeley",13639698,"Smallmouth Bass","Actinopterygii",49590,"false",1,0,"Thu Jun 21 2018 11:08:21 GMT-0400 (GMT-4)","2018-06-21","2018-06-21 14:08:21 UTC","Atlantic Time (Canada)",5,"","","","false","","","true",255738,"2018-06-21 15:08:26 UTC","2018-06-23 04:24:18 UTC","research","",NA,3,"false"
"289","Esox niger","2018-06-19 13:34:00 -0300","Caught and kept my by father.","Sunbury, CA-NB, CA",45.9950279012,-66.3715931981,NA,"Chain Pickerel","https://www.inaturalist.org/observations/13635237","https://static.inaturalist.org/photos/20070601/medium.jpeg?1529575137","e-aus-kanada",13635237,"Chain Pickerel","Actinopterygii",51367,"false",2,0,"2018/06/19 1:34 PM ADT","2018-06-19","2018-06-19 16:34:00 UTC","Atlantic Time (Canada)",36,"Sunbury County, NB, Canada","","obscured","true","","","true",198686,"2018-06-21 09:59:52 UTC","2018-06-21 16:41:30 UTC","research","CC-BY-NC",NA,NA,"false"
"290","Esox niger","2018-06-19 15:20:00 -0300","Caught and tentatively held up by my sister.","Sunbury, CA-NB, CA",45.8653505032,-66.2626341996,NA,"Chain Pickerel","https://www.inaturalist.org/observations/13635234","https://static.inaturalist.org/photos/20070542/medium.jpeg?1529574770","e-aus-kanada",13635234,"Chain Pickerel","Actinopterygii",51367,"false",2,0,"2018/06/19 3:20 PM ADT","2018-06-19","2018-06-19 18:20:00 UTC","Atlantic Time (Canada)",35,"Sunbury County, NB, Canada","","obscured","true","","","true",198686,"2018-06-21 09:59:50 UTC","2018-06-21 14:20:13 UTC","research","CC-BY-NC",NA,NA,"false"
"291","Cryptacanthodes maculatus","2018-06-19 00:00:00 +0000","Caught off of coast of PEI","Lot 41, PE, Canada",46.5923668484,-62.6763119549,NA,"Wrymouth","https://www.inaturalist.org/observations/13627035","https://static.inaturalist.org/photos/20056315/medium.jpg?1529544073","chris582",13627035,"Cryptacanthodes maculatus","Actinopterygii",217788,"false",2,0,"2018-06-19","2018-06-19","","UTC",1056666,"","","","false","gps","gps","",1037133,"2018-06-21 01:21:11 UTC","2018-07-01 21:38:46 UTC","research","",NA,2,"false"
"292","Morone americana","2018-06-20 11:41:59 -0300","","Cape Breton Highlands National Park, , NS, CA",46.64698,-60.3921083333,NA,"White Perch","https://www.inaturalist.org/observations/13625916","https://static.inaturalist.org/photos/20054367/medium.jpg?1529541719","cdorsay",13625916,"White Perch","Actinopterygii",84432,"false",1,0,"Wed Jun 20 2018 11:41:59 GMT-0300 (ADT)","2018-06-20","2018-06-20 14:41:59 UTC","Atlantic Time (Canada)",6,"","","","false","","","true",112902,"2018-06-21 00:41:54 UTC","2018-06-21 08:58:06 UTC","research","CC-BY-NC",NA,3,"false"
"293","Salvelinus fontinalis","2018-06-20 11:51:05 -0300","","Cape Breton Highlands National Park, , NS, CA",46.6469116667,-60.3920466667,NA,"Brook Trout","https://www.inaturalist.org/observations/13625887","https://static.inaturalist.org/photos/20054360/medium.jpg?1529541707","cdorsay",13625887,"Brook Trout","Actinopterygii",49596,"false",3,0,"Wed Jun 20 2018 11:51:05 GMT-0300 (ADT)","2018-06-20","2018-06-20 14:51:05 UTC","Atlantic Time (Canada)",6,"","","","false","","","true",112902,"2018-06-21 00:41:37 UTC","2018-07-08 01:31:19 UTC","research","CC-BY-NC",NA,3,"false"
"294","Luxilus cornutus","2018-06-20 13:43:01 -0300","","La Prairie, La Prairie, QC, CA",45.4118661145,-73.4596979017,NA,"Common Shiner","https://www.inaturalist.org/observations/13619515","https://static.inaturalist.org/photos/20042506/medium.jpg?1529527822","alexislifers",13619515,"Common Shiner","Actinopterygii",58618,"false",2,0,"Wed Jun 20 2018 13:43:01 GMT-0400 (GMT-4)","2018-06-20","2018-06-20 16:43:01 UTC","Atlantic Time (Canada)",432,"","","","false","","","true",757801,"2018-06-20 20:50:19 UTC","2018-06-21 16:45:07 UTC","research","CC-BY-NC",NA,3,"false"
"295","Luxilus cornutus","2018-06-20 12:28:37 -0400","","Chemin du Lac Long, Saint-Alban, QC G0A 3B0, Canada",46.8105545044,-72.0975036621,NA,"Common Shiner","https://www.inaturalist.org/observations/13618743","https://static.inaturalist.org/photos/20041318/medium.jpeg?1529526364","vinceless",13618743,"Common Shiner","Actinopterygii",58618,"false",2,0,"2018-06-20 12:28:37 PM EDT","2018-06-20","2018-06-20 16:28:37 UTC","Eastern Time (US & Canada)",NA,"","","","false","gps","gps","true",854222,"2018-06-20 20:26:01 UTC","2018-06-23 04:23:59 UTC","research","",NA,2,"false"
"296","Ammodytes americanus","2018-06-17 18:10:00 -0700","","2119 Three Brooks Rd, Pictou, NS B0K 1H0, Canada",45.7246794,-62.6531893,NA,"American Sand Lance","https://www.inaturalist.org/observations/13590408","https://static.inaturalist.org/photos/19990509/medium.jpg?1529440745","salmonskyview",13590408,"American Sand Lance","Actinopterygii",213402,"false",2,0,"2018/06/17 6:10 PM PDT","2018-06-17","2018-06-18 01:10:00 UTC","Pacific Time (US & Canada)",420,"","","","false","","","",100322,"2018-06-19 20:39:12 UTC","2018-08-01 15:17:31 UTC","research","CC-BY-NC",NA,NA,"false"
"297","Cottidae","2018-06-19 14:33:54 -0300","Found dead along shore","Cumberland, CA-NS, CA",45.3727924209,-64.3309561566,NA,"Typical Sculpins","https://www.inaturalist.org/observations/13589677","https://static.inaturalist.org/photos/19990107/medium.jpg?1529440051","emmastream",13589677,"","Actinopterygii",47645,"false",0,0,"Tue Jun 19 2018 14:33:54 GMT-0300 (ADT)","2018-06-19","2018-06-19 17:33:54 UTC","Atlantic Time (Canada)",224,"","","","false","","","",756995,"2018-06-19 20:15:49 UTC","2018-06-19 20:27:37 UTC","needs_id","CC-BY-NC",NA,3,"false"
"298","Salvelinus fontinalis","2018-06-15 16:00:00 -0400","","L'Amiante, QC, Canada",45.9902777778,-71.4986111111,NA,"Brook Trout","https://www.inaturalist.org/observations/13561749","https://static.inaturalist.org/photos/19940063/medium.jpg?1529356941","ledon4",13561749,"omble de fontaine","Actinopterygii",49596,"false",2,0,"2018/06/15 4:00 PM EDT","2018-06-15","2018-06-15 20:00:00 UTC","Eastern Time (US & Canada)",NA,"","","","false","","","true",752985,"2018-06-18 21:22:37 UTC","2018-12-24 01:05:39 UTC","research","CC-BY-NC",NA,NA,"false"
"299","Anguilla rostrata","2018-06-17 09:35:42 -0400","3 young American eels under rocks  at low tide at st Martin sea caves","Saint John, CA-NB, CA",45.3478439154,-65.5848290637,NA,"American Eel","https://www.inaturalist.org/observations/13559312","https://static.inaturalist.org/photos/19936032/medium.jpeg?1529352249","bstein",13559312,"American Eel","Actinopterygii",49219,"false",0,0,"2018-06-17 9:35:42 AM EDT","2018-06-17","2018-06-17 13:35:42 UTC","Eastern Time (US & Canada)",12,"Saint John, CA-NB, CA","","obscured","true","","","true",996283,"2018-06-18 20:04:06 UTC","2018-06-21 17:01:39 UTC","needs_id","CC-BY-NC",NA,2,"false"
"300","Semotilus corporalis","2018-06-18 15:49:26 -0300","","Lac des Écorces, Barkmere, QC, CA",46.0004669801,-74.5423218236,NA,"Fallfish","https://www.inaturalist.org/observations/13559003","https://static.inaturalist.org/photos/19935381/medium.jpg?1530281751","ernestkeeley",13559003,"Fallfish","Actinopterygii",112459,"false",2,0,"Mon Jun 18 2018 15:49:26 GMT-0400 (GMT-4)","2018-06-18","2018-06-18 18:49:26 UTC","Atlantic Time (Canada)",5,"","","","false","","","true",255738,"2018-06-18 19:50:25 UTC","2018-06-23 04:23:29 UTC","research","",NA,3,"false"
"301","Esox lucius","2018-06-17 19:32:20 -0300","","Ile Sainte-Marguerite, Boucherville, QC, CA",45.5960406736,-73.4744036753,NA,"Northern Pike","https://www.inaturalist.org/observations/13538788","https://static.inaturalist.org/photos/19899172/medium.jpg?1529289156","alexislifers",13538788,"Northern Pike","Actinopterygii",55387,"false",1,0,"Sun Jun 17 2018 19:32:20 GMT-0400 (GMT-4)","2018-06-17","2018-06-17 22:32:20 UTC","Atlantic Time (Canada)",1258,"","","","false","","","true",757801,"2018-06-18 02:32:33 UTC","2018-06-18 10:33:14 UTC","research","CC-BY-NC",NA,3,"false"
"302","Micropterus dolomieu","2018-06-17 14:31:00 -0400","","Carp - Hardwood Plains, Ottawa, ON, Canada",45.2917768164,-76.0787019886,NA,"Smallmouth Bass","https://www.inaturalist.org/observations/13535724","https://static.inaturalist.org/photos/19893065/medium.jpg?1529282411","bird0_1",13535724,"Smallmouth Bass","Actinopterygii",49590,"false",1,0,"2018/06/17 2:31 PM EDT","2018-06-17","2018-06-17 18:31:00 UTC","Eastern Time (US & Canada)",488,"","","","false","","","true",703645,"2018-06-18 00:41:32 UTC","2018-06-18 10:36:15 UTC","research","CC-BY-NC",NA,NA,"false"
"303","Salvelinus fontinalis","2018-06-13 18:10:00 -0400","","Spencer Lake tributary, Somerset County, ME, USA",45.4336581748,-70.2829010332,NA,"Brook Trout","https://www.inaturalist.org/observations/13533990","https://static.inaturalist.org/photos/19890078/medium.jpeg?1529279405","richardmonteverdense",13533990,"Brook Trout","Actinopterygii",49596,"false",1,0,"2018/06/13 6:10 PM EDT","2018-06-13","2018-06-13 22:10:00 UTC","Eastern Time (US & Canada)",285,"","","","false","","","false",386641,"2018-06-17 23:51:20 UTC","2018-08-29 13:53:15 UTC","research","CC-BY-NC",NA,NA,"false"
"304","Salvelinus fontinalis","2018-06-13 11:36:00 -0400","Poor photo, but can see parr marks.","Kibby Stream, Franklin County, ME, USA",45.3695355759,-70.5562708431,NA,"Brook Trout","https://www.inaturalist.org/observations/13533927","https://static.inaturalist.org/photos/19889908/medium.jpeg?1529279190","richardmonteverdense",13533927,"Brook Trout","Actinopterygii",49596,"false",0,0,"2018/06/13 11:36 AM EDT","2018-06-13","2018-06-13 15:36:00 UTC","Eastern Time (US & Canada)",201,"","","","false","","","false",386641,"2018-06-17 23:48:53 UTC","2018-08-29 13:53:46 UTC","needs_id","CC-BY-NC",NA,NA,"false"
"305","Salvelinus fontinalis","2018-06-13 12:30:00 -0400","Note large eye, parr marks, and square tail.","Middle Branch Kibby Stream, Franklin County, ME, USA",45.372771541,-70.5541162996,NA,"Brook Trout","https://www.inaturalist.org/observations/13533765","https://static.inaturalist.org/photos/19889747/medium.jpeg?1529278953","richardmonteverdense",13533765,"Brook Trout","Actinopterygii",49596,"false",0,0,"2018/06/13 12:30 PM EDT","2018-06-13","2018-06-13 16:30:00 UTC","Eastern Time (US & Canada)",5,"","","","false","","","false",386641,"2018-06-17 23:43:58 UTC","2018-09-07 22:41:55 UTC","needs_id","CC-BY-NC",NA,NA,"false"
"306","Salvelinus namaycush","2018-06-17 16:20:39 -0300","","Barkmere, Barkmere, QC, CA",45.9976533428,-74.5341901202,NA,"Lake Trout","https://www.inaturalist.org/observations/13527307","https://static.inaturalist.org/photos/19878252/medium.jpg?1530242600","ernestkeeley",13527307,"Lake Trout","Actinopterygii",111991,"false",1,0,"Sun Jun 17 2018 16:20:39 GMT-0400 (GMT-4)","2018-06-17","2018-06-17 19:20:39 UTC","Atlantic Time (Canada)",5,"","","","false","","","true",255738,"2018-06-17 20:21:19 UTC","2018-06-23 04:22:50 UTC","research","",NA,3,"false"
"307","Pimephales promelas","2018-06-16 21:11:47 -0300","","Rue du Berry, Blainville, QC, CA",45.6859604779,-73.8940723847,NA,"Fathead Minnow","https://www.inaturalist.org/observations/13502201","https://static.inaturalist.org/photos/19832682/medium.jpg?1529199328","alexislifers",13502201,"Fathead Minnow","Actinopterygii",109536,"false",1,0,"Sat Jun 16 2018 21:11:47 GMT-0400 (GMT-4)","2018-06-16","2018-06-17 00:11:47 UTC","Atlantic Time (Canada)",95,"","","","false","","","true",757801,"2018-06-17 01:35:25 UTC","2018-06-21 17:06:46 UTC","research","CC-BY-NC",NA,3,"false"
"308","Semotilus corporalis","2018-06-13 16:39:00 -0400","","L'Amiante, QC, Canada",46.0927777778,-71.5213888889,NA,"Fallfish","https://www.inaturalist.org/observations/13501414","https://static.inaturalist.org/photos/19830944/medium.jpg?1529197411","ledon4",13501414,"Fallfish","Actinopterygii",112459,"false",2,0,"2018/06/13 4:39 PM EDT","2018-06-13","2018-06-13 20:39:00 UTC","Eastern Time (US & Canada)",NA,"","","","false","","","true",752985,"2018-06-17 01:05:24 UTC","2018-08-03 20:24:41 UTC","research","CC-BY-NC",NA,NA,"false"
"309","Perca flavescens","2018-06-16 08:31:00 -0400","","Orléans, Ottawa, ON, Canada",45.5020016982,-75.4974311788,NA,"Yellow Perch","https://www.inaturalist.org/observations/13500178","https://static.inaturalist.org/photos/19828595/medium.jpeg?1529194948","swampy",13500178,"Yellow Perch","Actinopterygii",58627,"false",2,0,"2018/06/16 8:31 AM EDT","2018-06-16","2018-06-16 12:31:00 UTC","Eastern Time (US & Canada)",31,"","","open","false","","","true",109854,"2018-06-17 00:23:33 UTC","2019-02-28 20:18:48 UTC","research","CC-BY-NC",NA,NA,"false"
"310","Lepomis gibbosus","2018-06-13 14:56:00 -0400","","L'Amiante, QC, Canada",46.0858333333,-71.5166666667,NA,"Pumpkinseed","https://www.inaturalist.org/observations/13499127","https://static.inaturalist.org/photos/19826719/medium.jpg?1529193320","ledon4",13499127,"Pumpkinseed","Actinopterygii",49614,"false",3,0,"2018/06/13 2:56 PM EDT","2018-06-13","2018-06-13 18:56:00 UTC","Eastern Time (US & Canada)",NA,"","","open","false","","","true",752985,"2018-06-16 23:56:42 UTC","2019-04-08 22:44:58 UTC","research","CC-BY-NC",NA,NA,"false"
"311","Etheostoma exile","2018-06-16 17:18:16 -0300","Probably a darter but could be a goby","Rue du Berry, Blainville, QC, CA",45.6856381071,-73.8940367306,NA,"Iowa Darter","https://www.inaturalist.org/observations/13496095","https://static.inaturalist.org/photos/19821932/medium.jpg?1529188741","alexislifers",13496095,"Iowa Darter","Actinopterygii",58631,"false",1,0,"Sat Jun 16 2018 17:18:16 GMT-0400 (GMT-4)","2018-06-16","2018-06-16 20:18:16 UTC","Atlantic Time (Canada)",305,"","","open","false","","","true",757801,"2018-06-16 22:38:58 UTC","2018-06-21 22:06:39 UTC","research","CC-BY-NC",NA,3,"false"
"312","Culaea inconstans","2018-06-16 17:04:56 -0300","","Rue du Berry, Blainville, QC, CA",45.6855158342,-73.8938552941,NA,"Brook stickleback","https://www.inaturalist.org/observations/13496023","https://static.inaturalist.org/photos/19821801/medium.jpg?1529188619","alexislifers",13496023,"Brook stickleback","Actinopterygii",58639,"false",1,0,"Sat Jun 16 2018 17:04:56 GMT-0400 (GMT-4)","2018-06-16","2018-06-16 20:04:56 UTC","Atlantic Time (Canada)",305,"","","","false","","","true",757801,"2018-06-16 22:36:57 UTC","2018-06-23 04:13:05 UTC","research","CC-BY-NC",NA,3,"false"
